ticker,height,address,amount
atom,860000,bc1p3eze9y3krkxk848t0ph4d0y4mml22ht3z7g5snr8npdecrfkmuzsm433rk,572773
atom,860000,bc1p3dfge99g2ulp8ry7almgr64fmwqzfxqclgh5mca39rzl2lw3zvasavfyzu,395362
atom,860000,bc1pry3mph3vy7u4spcjpmfpuemcmyxhahmftsaddfevtp4pheg3q2lsnytluu,206000
atom,860000,bc1pptsyhluekq60z5x5twq9nt5g9w3ymz6p4emrsdsz2p238vevfraqzt7k34,200000
atom,860000,bc1pgxkn7anuaxnc7rrl9h26t68w3jwwaw88hxr38lg2vvyjrxspty6qnays97,163851
atom,860000,bc1pn84jwndjk5zenzjf0kmtytdk7h3rqznxzf7ku4nx4nmmwtygm59qsj2y4e,161000
atom,860000,bc1pg6r0mdvzcf407vamm9670vtzcywlrcc6naj03r85qr5avvkuk6cql930r4,140525
atom,860000,bc1pg2ktxj95uct8xj0j0p9vqm829ktdfwuaayhwtygnflg6qqgz8kms98plhc,123083
atom,860000,bc1p9gl9ex8apc9h78d6rldmz92zxn2wugqfrjwt5k9htvsz7a3e07sqxhdm8s,121300
atom,860000,bc1py8cgr0vznjz4dvrkp495y5vm74uqh2796lq4uys6ts9rvd0shtqqznpcyu,117135
atom,860000,bc1pmxjgfnmmlyjf6gnl4w8jrnqvywxs9tgnnhyww5mgqac8p8ga9hpq874608,117000
atom,860000,bc1p4v2rhavje9yy8da802z0x6ja5chzfvpckpes50vxypvrw6wvn2zs8pvfph,111000
atom,860000,bc1p6amnljzdhyvrr3kazrgygczrfxwl8594tvg54sc704ae65q43usqe6yrjl,109997
atom,860000,bc1pumng6zz9tu33zcharmsstmmg6hz78pu83jgpxaw3ewlv0necj35smmrpf7,107000
atom,860000,bc1ptgkn2qcqrw8vkujwlwl88npv8ty0edcu6rsf9kyldc6quuvrkees2pdcyy,106632
atom,860000,bc1p4qf79pwz48jsxynwf4ctnsx60jnj6r3mrwl2tm5tnaffmn4hre7qss72n7,106000
atom,860000,bc1pmz2n5l9e93euajvfjjeruucxvrlralp58yparmc27uvemr7zfk0qyqnmhk,104880
atom,860000,bc1p4pcn4vzzvaxs8e3gfvxwk0z2ztczy7u4z5q0gmaj8ymp4smdz4gs54kaq3,101000
atom,860000,bc1pr5y8nrkxgxgvseutgt2gmy9g9x3z6svrn8mt3s2rwu28amsq90psq903fe,100288
atom,860000,bc1pwgsn6vkn2p00eshulagu4uxk883zx8jwnykz6x09kqraxpeg69uqw833pe,100097
atom,860000,bc1p544f4l28pydx8wja5zmx5ntzt97c70u6vrkaqughpwzfssc47a4qauvr4u,100000
atom,860000,bc1pp8rdsswz0u7uaeur5uy0gstqvwjt47a5c0mwh8hnfslqsuh4jr3s66jwcs,100000
atom,860000,bc1pfywaxzxygg59c9v7j4grk9d6gwy5syq8ds6syfzu3wq9rje8y0cslwef4u,99000
atom,860000,bc1pvh0lq2fp4gv8lf8n7spv5xg06746mlg3xqnvhca75dll8dmpjmkq8fs5wx,96000
atom,860000,bc1pfl5alrk4sed3akfuq57ywa8fwzf6daquydmwp5pm2mrcvqvwn3mq2x0ncj,95000
atom,860000,bc1pa38vm5mn37wd28cy9c2wk7a2e3ets08ss6f72fj2plze8qd9x32qt05d8v,94500
