ticker,height,address,amount
atom,828728,bc1pm7he53qa00jx2d04t3c3ehhen6lpkl3f0tltsxflj22687zlwe5sxtryrq,375000
atom,828728,bc1pn84jwndjk5zenzjf0kmtytdk7h3rqznxzf7ku4nx4nmmwtygm59qsj2y4e,366000
atom,828728,bc1pry3mph3vy7u4spcjpmfpuemcmyxhahmftsaddfevtp4pheg3q2lsnytluu,206000
atom,828728,bc1p2dlszcwwhct0elzrrvhntzghg749u4z5wnwkj830we636pag8nsqas9h7f,200000
atom,828728,bc1pptsyhluekq60z5x5twq9nt5g9w3ymz6p4emrsdsz2p238vevfraqzt7k34,200000
atom,828728,bc1prqvme4naatxmde3zdkltjqsal0a5sttll5h2hpgf73p4jazv7tgswca9jj,166520
atom,828728,bc1qtjp6feseq7uugflgg2ewj5qrw5sjnwkphuhqf000nhpfgvlftm3szr20f9,156000
atom,828728,bc1pgxkn7anuaxnc7rrl9h26t68w3jwwaw88hxr38lg2vvyjrxspty6qnays97,152000
atom,828728,bc1p9ppjyrcpa88kpxljh40tvchkngdnf23awfl6uejt64dka4mt9yss6gkzez,146000
atom,828728,bc1p3eze9y3krkxk848t0ph4d0y4mml22ht3z7g5snr8npdecrfkmuzsm433rk,133683
atom,828728,bc1p544f4l28pydx8wja5zmx5ntzt97c70u6vrkaqughpwzfssc47a4qauvr4u,133000
atom,828728,bc1pfl5alrk4sed3akfuq57ywa8fwzf6daquydmwp5pm2mrcvqvwn3mq2x0ncj,125000
atom,828728,bc1p9gl9ex8apc9h78d6rldmz92zxn2wugqfrjwt5k9htvsz7a3e07sqxhdm8s,121300
atom,828728,bc1pmxjgfnmmlyjf6gnl4w8jrnqvywxs9tgnnhyww5mgqac8p8ga9hpq874608,117000
atom,828728,bc1pw5umetkgrt8jnsxqc4w8vzp9sla6smr4g9rmmc3a5m2mu6efn08sk6exux,114000
atom,828728,bc1p4pcn4vzzvaxs8e3gfvxwk0z2ztczy7u4z5q0gmaj8ymp4smdz4gs54kaq3,111000
atom,828728,bc1p4v2rhavje9yy8da802z0x6ja5chzfvpckpes50vxypvrw6wvn2zs8pvfph,111000
