ticker,height,address,amount
quark,848584,bc1p3dfge99g2ulp8ry7almgr64fmwqzfxqclgh5mca39rzl2lw3zvasavfyzu,359781014
quark,848584,bc1puxcfn62ceyxu4m5rrk89vh9eydd682avlqjphx57mxekglmuhj9snu77w4,105175183
quark,848584,bc1psq6xlaawpzpd0z68ef9r0kqt5lzkqy9zqwj2a2kent6p4z6etxtqy7eugc,100000000
quark,848584,bc1py6pu203c7sdyfv6zyclvaf4fpd0ghw4z003wwka83fwta0w2yckqsmn5zx,97307600
quark,848584,bc1pkskzpe3r9wt46y04ph23wqk4qn5g7uw4t2srshhseuh9fyvn6mfqp3sgtj,94536502
quark,848584,bc1pm0jgthnm3rnmddyffn0qn769pele0r85f5aw2gc6we762e6kd9msz673pt,80000000
quark,848584,bc1p59jn8l62um3tf7rj3qskjty93c0c2ghwrrfd6dpuvjfn9tzp4p8qmgzwws,75300000
quark,848584,bc1p8xe6exmsh0p90agephzjrlen7thaquvacpwqdm3f28sjmy5s0uhqk7vw4z,64700000
quark,848584,bc1p2way0h8jf2wkdgkdhwkgk54tc7qsmkyzwe27lgdse2g7uem2t7uq77trml,60800000
quark,848584,bc1p7ct25q76d7pgds4ds32kthj8zjrf8nsf78ysg7gxyapr5ldekpgqzftml4,56195810
quark,848584,bc1pkqxw4rm2r6au42m3a5f7442l7mm02ejfa2xqmnqc6ewxrphk8rkq3885up,54099051
quark,848584,bc1pgfz630c2jp5ehwpcswzkrs85sddnj4xjastc7z92a7h6gurxfqhsknd732,53680000
quark,848584,bc1pqfvjxm6w0nx2c66nfp36a9gdcp6a4r4lchegup9769lrlsvq7f2szarhlr,52507108
quark,848584,bc1pyu56aw3c9uay46mvn5ecwpk048qnze44y4qlj6agvaeqm4k5dn6qwp00v8,50059906
quark,848584,bc1p7hvslwhcgxmeuhgtfxu2urul93f9qehdk88hnegdm45jk7rtcraqysax38,46220000
quark,848584,bc1p3w7t8vygc8hqymahv442tytfaxv5ymjl3g7dwu2zmf2amkcc6mlsaax3gh,41926050
quark,848584,bc1pv5ptsu2x83yv8vxmk8qdr5f74gjh9kat3wwf5dln0fesvte0fy8q0hp4zq,40000000
quark,848584,bc1pza5453g4avl8kv6r3wdkgjdcg3sppqh4pz73q5mgxcs2c0whg8fq6cn2kz,40000000
quark,848584,bc1pjlwr8e7pm4mrgrc7rf0hxrqcqfc9h9u3g9djegse0tyavq46mw7szyqgur,39940000
quark,848584,bc1q8ksruedue2uwc7zrmg3c3ac55wflxclpaed4ys,39300000
quark,848584,bc1p00rk0aytc7eylqtmqu3pzk722fj06866fmmmdfk5388ktg4lwrpsq3lusn,39280000
quark,848584,bc1pssh87sk5n2dlz6cs9xf5kkup2xz9fnre4xvlcmwyt3nfephzyz7qht7mpk,38940000
quark,848584,bc1prlgxsn7wqc8dfmrkjzxsyzp70hsts3tf937vmr76x37npkmekgxsqg6y5j,37149734
quark,848584,bc1p365h00zqn20txfur6hlfr3ducjmh2qgv8hngsecs9fudhhh48ussq6qktk,37020000
quark,848584,bc1pjs77d0uxjl9tnjw0guljxml75pdpzpwyluqgp4033w2wjs86esjqrjrclc,34080000
quark,848584,bc1pkzpspzaana3dtm4taf334k3n0xqutd2l4kxzfnpsnwg79jxwtutssmq65g,30060000
quark,848584,bc1pewew5hwn9knlvjlylpvm8jsn5fxsmd03a9mwmk3342clztzckn0qu5zwlq,30030000
quark,848584,bc1pgsatmp3k2vhl04z59q5yz7tqgpr6nutv7a4r26ucn6t93xjd3haqaj07n6,30000000
quark,848584,bc1p48ejsrlual5sud94xsucd0gzpdgdzvjypf7tk2kc5u8m230j4laqur9l25,29960000
quark,848584,bc1pn8n59fxf2jc2nylksjgkudj4d4k59t2a7elv2fw6gmv4xajfvw4q0el506,29040000
quark,848584,bc1psfptcxzqsynnxvrnlfggd8dwtq0kepcmu7qwu7mm9kpjzerlcxkshusdnr,28599554
quark,848584,bc1p049979esj9vdgg4pyv7zxce8kf4dk8e7kcgd9gvwwym6xpew6wfs83yfdm,28340000
