ticker,height,address,amount
atom,848584,bc1p3eze9y3krkxk848t0ph4d0y4mml22ht3z7g5snr8npdecrfkmuzsm433rk,473608
atom,848584,bc1pn84jwndjk5zenzjf0kmtytdk7h3rqznxzf7ku4nx4nmmwtygm59qsj2y4e,341000
atom,848584,bc1p3dfge99g2ulp8ry7almgr64fmwqzfxqclgh5mca39rzl2lw3zvasavfyzu,225255
atom,848584,bc1pry3mph3vy7u4spcjpmfpuemcmyxhahmftsaddfevtp4pheg3q2lsnytluu,206000
atom,848584,bc1pptsyhluekq60z5x5twq9nt5g9w3ymz6p4emrsdsz2p238vevfraqzt7k34,200000
atom,848584,bc1prqvme4naatxmde3zdkltjqsal0a5sttll5h2hpgf73p4jazv7tgswca9jj,185880
atom,848584,bc1pgxkn7anuaxnc7rrl9h26t68w3jwwaw88hxr38lg2vvyjrxspty6qnays97,163851
atom,848584,bc1pg2ktxj95uct8xj0j0p9vqm829ktdfwuaayhwtygnflg6qqgz8kms98plhc,142990
atom,848584,bc1pg6r0mdvzcf407vamm9670vtzcywlrcc6naj03r85qr5avvkuk6cql930r4,140525
atom,848584,bc1p544f4l28pydx8wja5zmx5ntzt97c70u6vrkaqughpwzfssc47a4qauvr4u,129000
atom,848584,bc1p9gl9ex8apc9h78d6rldmz92zxn2wugqfrjwt5k9htvsz7a3e07sqxhdm8s,121300
atom,848584,bc1pmxjgfnmmlyjf6gnl4w8jrnqvywxs9tgnnhyww5mgqac8p8ga9hpq874608,117000
atom,848584,bc1py8cgr0vznjz4dvrkp495y5vm74uqh2796lq4uys6ts9rvd0shtqqznpcyu,113635
atom,848584,bc1p4v2rhavje9yy8da802z0x6ja5chzfvpckpes50vxypvrw6wvn2zs8pvfph,111000
atom,848584,bc1pumng6zz9tu33zcharmsstmmg6hz78pu83jgpxaw3ewlv0necj35smmrpf7,107000
atom,848584,bc1pjue4hygm3ff0rx5jy72vx5c99p6jtqvvel20al5zdu4zzn8gmneqdcyfmd,105000
atom,848584,bc1p4pcn4vzzvaxs8e3gfvxwk0z2ztczy7u4z5q0gmaj8ymp4smdz4gs54kaq3,101000
atom,848584,bc1p24pvs7cahf08pncvmk602clmqrkf7q23eu5pg3dr5jvepvd7q5hs4ertpg,100000
atom,848584,bc1prtlwtjncd47n35cdv53gw8lfulmq4rvtlysm3y07r27n50rqeq8qv0rl5p,100000
atom,848584,bc1p8708jtn4zasr5zdssr74fw9h76k7nxzuqkr2aavg6n82yrh8w99qalc0cc,99000
atom,848584,bc1pfywaxzxygg59c9v7j4grk9d6gwy5syq8ds6syfzu3wq9rje8y0cslwef4u,99000
atom,848584,bc1pvh0lq2fp4gv8lf8n7spv5xg06746mlg3xqnvhca75dll8dmpjmkq8fs5wx,96000
atom,848584,bc1pfl5alrk4sed3akfuq57ywa8fwzf6daquydmwp5pm2mrcvqvwn3mq2x0ncj,95000
atom,848584,bc1pa38vm5mn37wd28cy9c2wk7a2e3ets08ss6f72fj2plze8qd9x32qt05d8v,94500
atom,848584,bc1p33n70wsaf0hwj3h3uz4kxattwqcmfsea9z3mw7mnpz6k9tu8zrzqunn7ut,92000
atom,848584,bc1p662pu4sy92s2822ffw5wtqxzm55s68yygxty0czle9tuxv2ht40sd39llu,90000
atom,848584,bc1pagnpumamp4tauv9rk69mrwckmlh368ultlfzkg8kvkaytklx3dpsuvydn6,90000
atom,848584,bc1pe6vrrd2qc26dnvy2j9edwty6yvvu8t87nqf53qa73zwfgyhvjnzqwvz3l2,85000
atom,848584,bc1p7jp0q5e0sfmel9qkx0xv27c75sherxxjnmm4azhmhckgpawdfl6q24qxdm,81000
atom,848584,bc1p8pz2vex6xmnms5ug6cx930j5wkgcyc6jehx88x024rtchjmkudqs9d3m58,80000
atom,848584,bc1p99l6hkm8ugac2t20ys2nuvkf8j2fjrl9hlpkgvse36cnewh0u0es299e9r,80000
