ticker,height,address,amount
quark,822900,bc1pgnrgm9y808n22yz7ax7kdy5crsk0q4524k3uvuxqwvv7qvs7upwspezv8l,200000
quark,822900,bc1pk0svymprrccxja35s9tj6k6uh8gyy0qcker6kmt3gz2fgmf0jfnsgvwmk3,200000
quark,822900,bc1plgw8uht93aumszexknklpf3qm8sm842jc55ayqqcnqycyln99rnqpgcuqz,200000
quark,822900,bc1pnk6fvuw203uxdpdf9u5d6hqeh6vwqle6j6az9l2y7j6h9euu507q5k49sl,200000
quark,822900,bc1pskkk2xa7razkdtffdcmp4qyp03yjx97p7yydsurk47pnmze9wurqnmy2n8,200000
quark,822900,bc1ptrhqqt06cwa50jvkrhfuvr85ccqv8p5lf3pzp99kfjudwa2gygps7uvja2,200000
quark,822900,bc1pu3dhflafz5ddngvv73ngmsuqe6fckvhfwzl95zv3uagg8wgcy84skpm96x,200000
quark,822900,bc1pvqkmuj795y3gf0gan9myv8u28y5szp4vfdu4xurh6xzzryrqn6kqxlcq4a,200000
quark,822900,bc1pw5tatl3lfnnqm2z20k70tets57qfj7w4ya6mmkktmuns7q49mxsqum6f6y,200000
quark,822900,bc1pxrnt0uf9ksn2kyqcz5cvakp9uynsheaepjcdgm2mzgs87rl7635sf70z3s,200000
quark,822900,bc1pztdy8qyvxyq99vreuqcstyhhvu98arzmc9up39taw4k2wnv3pulq0ljtlr,200000
quark,822900,bc1p234ftnwx9hmfqxg50uwkgvllaerejtjdw822cx778fj2fuxjgh9qmr99mf,180000
quark,822900,bc1p2dq99s0su3pfpn2h2z97s3usxm56jgcp26ghvea3p7wuxmng888srr5pxa,180000
quark,822900,bc1p3dct698cs0p5fr6f7pedh5dsrlkclxwstr3uhx8l6d5nvczama8qaekpu6,180000
quark,822900,bc1p5l973qtw0fldamgjqlcs4rx53t7hw097mq0q6k3fwtlskllmfvzqxk7enp,180000
quark,822900,bc1p5nfa684wzm4tj904urnefumqmqf28esq3hmwgult3nww9hzquwks2g8lfh,180000
quark,822900,bc1p6at2hte6kk2je2hy4yhpk5ctq7gun4a0c7vy4qw446952aetmakqukxx7v,180000
quark,822900,bc1p79ywwtenkcdruepr6d4evu8u23tm06velprvnmlr4n0hd4lhry8spz97d8,180000
quark,822900,bc1p7a9gd8kezl2tt4p5822k3qhzcxalcefmut9sv7pxvrrrcv6upgqqfuvdmy,180000
quark,822900,bc1p89np6ah8n9ax6tg00g8shmwqamkj6ryhtcv09d4ups42glqa04pqzr4mrx,180000
quark,822900,bc1pd3cahntpz904t4dy6aa4dyehxlvtz0vnl0l4ml5wwycupm2ah6vsz3p0g4,180000
quark,822900,bc1pd9z2qg6hh07fjna2wgw3t3l3cedvrrxph8aljz2kn26ck8lvlwdsxtuwq0,180000
quark,822900,bc1pdutpqhn09n0g8z03mpdazdkpqdul6djqmqz36d92vd0s6j58mweszcq7v2,180000
quark,822900,bc1pf7wfxfa2anndtwd45efgvq6nrc05uxmyvjlhp05gc4pazgdw4hws50zsy4,180000
quark,822900,bc1pj8xsag2zxlz35cvn4kl2mvxhr0xra02edq55kvdd53s9xysr0akq2fjkt4,180000
quark,822900,bc1pjmjtd6ef42vm079zunc87paevagmylk34rngratpga3la67v93zsv3hgu3,180000
quark,822900,bc1plt65u0dzu7a2c974ynzvn6ldjmpxt9u3eav005z4zcevgyka48mqr9ujx5,180000
quark,822900,bc1pnnhun4084u7u64c3k7hp7y4j6wrnwa75ejckvh2eagqzluzmu3ps79f6j8,180000
quark,822900,bc1pps7ya9vq7lwjs7stfleupjj8kg7p3pyajkjsvaefn388pl8e9mlq5hp3gu,180000
quark,822900,bc1ppv4gcymzfx3ytye7c48xd3xa3ddnjplg8perw7mkfk67vz73g2dq694euy,180000
quark,822900,bc1pu36l5r3ulh9nc990cemu8gaqzlfytf8s349hz0njmcx9py5d9uws4cs9p6,180000
quark,822900,bc1puuxdhssuk2r0u2aaqymd3j26v65aeq25062682gjeqlha5zml4gqzp7286,180000
quark,822900,bc1puvtjpggu8tc8tc87z062vm7dyevucf2p4ehue2ztlqj95p7pc6xssllcgr,180000
quark,822900,bc1p23hqgppqfgp7dhjdcr2330f2vxyc9v0ytu9n9knnw2la2ywgeqzq4cgp7w,160000
quark,822900,bc1p34n6rhx4scyr085xe32sed6h364ttcfgkwmuezjn5hdksvfd7xtquyrugd,160000
quark,822900,bc1p3gzkq8q7g8lh8ap3tjz0caxv87x3r0jkgxkqgytk0960yv9f2tuqgl82ez,160000
quark,822900,bc1p5vqfsrjqtpsr7awsr534dz4hx4d9xrz98xmq9y7nd2yfn6xgpctqmkqxae,160000
quark,822900,bc1p94rss0f8awdacdeau2yst7625xanvmkethxau3duprrns26gqwnqtmtplq,160000
quark,822900,bc1pd2930f4zjat9ls47vck63qy3l3nldy3dyhljrk3kzzgtc8kprycqzde2gm,160000
quark,822900,bc1pd8kqsze8w4jpjekwcrxzsfsuk8k00m30pqj5tz4y4g3q64v2xrkqq5p5fg,160000
quark,822900,bc1pfeuva4t5qdupnf5xjykc0qgetjclj9npq0krr06xf2te4k29pg6smfk67n,160000
quark,822900,bc1pjj3hrvepp3nxzs7xfraljanjnlyjeph4rsg3smdzdwne2yhpcphqq0l9av,160000
quark,822900,bc1pkqhk5ggz6fmkzunluqphrsfe235dzr47fdv0sh9ucaewvl2dcxjs6gsjyj,160000
quark,822900,bc1plhqn5wlvw3lanu335l73whlw0y7jpfl747nhwaluq3ttax709k8s9j8aj6,160000
quark,822900,bc1pqav9z6pk2e669kaz356gkjx0xsullsqxmpvl9hz2vy9szv7gp38s7kyqnc,160000
quark,822900,bc1pqsua9add6cgflhr5axnfunzz4xmau664len0nkwvfnslnarau6zsszj4vv,160000
quark,822900,bc1prlkw8lgw5nu0rx5jlgjnld4cznm3vs0rw5qdppn45h2rl4a928wqu0f3pt,160000
quark,822900,bc1pukkl6tumkx82ev8nfhmmmuvuvylcgcjs49tzq2tj3csxcpvruy6qdfmce0,160000
quark,822900,bc1pwnd5m085lrpv6k42962gxs22t2extaxc4266kfskk3eezehm6dgszyydfr,160000
