ticker,height,utxo_id,amount
atom,819281,27782906674151424,1000
atom,819281,27782906679918592,1000
atom,819281,27782906680442880,1000
atom,819281,27782906680967168,1000
atom,819281,27782906681491456,1000
atom,819281,27782906685161472,1000
atom,819281,27782906685685760,1000
atom,819281,27782906686210048,1000
atom,819281,27782906686734336,1000
atom,819281,27782906688831488,1000
atom,819281,27782906696695808,1000
atom,819281,27782906706132992,1000
atom,819281,27782906707181568,1000
atom,819281,27782906772717568,1000
atom,819281,27782906797883392,1000
atom,819281,27782906895925248,1000
atom,819281,27782906899070976,1000
atom,819281,27782906920566784,1000
atom,819281,27782906921353216,1000
atom,819281,27782906956218368,1000
atom,819281,27782906957004800,1000
atom,819281,27782906979811328,1000
atom,819281,27782906980335616,1000
atom,819281,27782906980859904,1000
atom,819281,27782906981384192,1000
atom,819281,27782906981908480,1000
atom,819281,27782906983481344,1000
atom,819281,27782906984792064,1000
atom,819281,27782907000782848,1000
atom,819281,27782940928245760,1000
atom,819281,27782940974907392,1000
atom,819281,27782940988014592,1000
atom,819281,27782940990636032,1000
atom,819281,27782940992208896,1000
atom,819281,27782940999548928,1000
atom,819281,27782941000073216,1000
atom,819281,27782941001646080,1000
atom,819281,27782941089988608,1000
atom,819281,27782941093658624,1000
atom,819281,27782941094707200,1000
atom,819281,27782941100474368,1000
atom,819281,27782941100998656,1000
atom,819281,27782941101522944,1000
atom,819281,27782941102571520,1000
atom,819281,27782941103095808,1000
atom,819281,27782941103620096,1000
atom,819281,27782941104144384,1000
atom,819281,27782941109911552,1000
atom,819281,27782941110435840,1000
atom,819281,27782941112008704,1000
atom,819281,27782941118824448,1000
atom,819281,27782941123018752,1000
atom,819281,27782941125115904,1000
atom,819281,27782941127213056,1000
atom,819281,27782941127737344,1000
atom,819281,27782941130358784,1000
atom,819281,27782941131931648,1000
atom,819281,27782941133504512,1000
atom,819281,27782941134028800,1000
atom,819281,27782941134553088,1000
atom,819281,27782941145038848,1000
atom,819281,27782941155000320,1000
atom,819281,27782941155524608,1000
atom,819281,27782941158670336,1000
atom,819281,27782941159194624,1000
atom,819281,27782941159718912,1000
atom,819281,27782941161291776,1000
atom,819281,27782941162864640,1000
atom,819281,27782941173874688,1000
atom,819281,27782941174398976,1000
atom,819281,27782941174923264,1000
atom,819281,27782941175447552,1000
atom,819281,27782941175971840,1000
atom,819281,27782941176496128,1000
atom,819281,27782941177020416,1000
atom,819281,27782941177544704,1000
atom,819281,27782941178068992,1000
atom,819281,27782941178593280,1000
atom,819281,27782941179117568,1000
atom,819281,27782941181214720,1000
atom,819281,27782941181739008,1000
atom,819281,27782941182263296,1000
atom,819281,27782941182787584,1000
atom,819281,27782941183311872,1000
atom,819281,27782941183836160,1000
atom,819281,27782941186457600,1000
atom,819281,27782941186981888,1000
atom,819281,27782941187506176,1000
atom,819281,27782941188030464,1000
atom,819281,27782941188554752,1000
atom,819281,27782941195370496,1000
atom,819281,27782941196419072,1000
atom,819281,27782941196943360,1000
atom,819281,27782941197467648,1000
atom,819281,27782941197991936,1000
atom,819281,27782941198516224,1000
atom,819281,27782941199040512,1000
atom,819281,27782941199564800,1000
atom,819281,27782941211623424,1000
atom,819281,27782941213196288,1000
atom,819281,27782941213720576,1000
atom,819281,27782941215817728,1000
atom,819281,27782941221584896,1000
atom,819281,27782941244653568,1000
atom,819281,27782941245177856,1000
atom,819281,27782941253566464,1000
atom,819281,27782941254090752,1000
atom,819281,27782941254615040,1000
atom,819281,27782941255139328,1000
atom,819281,27782941257236480,1000
atom,819281,27782941257760768,1000
atom,819281,27782941258285056,1000
atom,819281,27782941259333632,1000
atom,819281,27782941259857920,1000
atom,819281,27782941260382208,1000
atom,819281,27782941260906496,1000
atom,819281,27782941261430784,1000
atom,819281,27782941261955072,1000
atom,819281,27782941265625088,1000
atom,819281,27782941266149376,1000
atom,819281,27782941266673664,1000
atom,819281,27782941277421568,1000
atom,819281,27782941389094912,1000
atom,819281,27782941415571456,1000
atom,819281,27782941573120000,1000
atom,819281,27782941584392192,1000
atom,819281,27782941585702912,1000
atom,819281,27782941586227200,1000
atom,819281,27782941606936576,1000
atom,819281,27782941607723008,1000
atom,819281,27782941608509440,1000
atom,819281,27782941609295872,1000
atom,819281,27782941669064704,1000
atom,819281,27782941683220480,1000
atom,819281,27782941687152640,1000
atom,819281,27782941687939072,1000
atom,819281,27782941709697024,1000
atom,819281,27782941710221312,1000
atom,819281,27782941711007744,1000
atom,819281,27782941711532032,1000
atom,819281,27782941712056320,1000
atom,819281,27782941712580608,1000
atom,819281,27782941713367040,1000
atom,819281,27782941713891328,1000
atom,819281,27782941714415616,1000
atom,819281,27782941714939904,1000
atom,819281,27782941724639232,1000
atom,819281,27782941725163520,1000
atom,819281,27782941737484288,1000
atom,819281,27782941738008576,1000
atom,819281,27782941738532864,1000
atom,819281,27782941739057152,1000
atom,819281,27782941739581440,1000
atom,819281,27782941740105728,1000
