ticker,height,utxo_id,amount
atom,860000,27780330264199168,1000
atom,860000,27780398590722048,1000
atom,860000,27780432594731008,1000
atom,860000,27780467419512832,1000
atom,860000,27780467423444992,1000
atom,860000,27780570364772352,1000
atom,860000,27780638773084160,1000
atom,860000,27780673431404544,1000
atom,860000,27780707501211648,1000
atom,860000,27780707965730816,1000
atom,860000,27780742188105728,1000
atom,860000,27780742250233856,1000
atom,860000,27780879422849024,1000
atom,860000,27781017252921344,1000
atom,860000,27781429214052352,1000
atom,860000,27781600847069184,1000
atom,860000,27781738296246272,1000
atom,860000,27781875735199744,1000
atom,860000,27781978836434944,1000
atom,860000,27782185548775424,1000
atom,860000,27782219316068352,1000
atom,860000,27782253734002688,1000
atom,860000,27782288069099520,1000
atom,860000,27782391138353152,1000
atom,860000,27782391213064192,1000
atom,860000,27782425508052992,1000
atom,860000,27782425533480960,1000
atom,860000,27782459984445440,1000
atom,860000,27782460081176576,1000
atom,860000,27782460182102016,1000
atom,860000,27782460190490624,1000
atom,860000,27782460206743552,1000
atom,860000,27782494195023872,1000
atom,860000,27782494200004608,1000
atom,860000,27782528552140800,1000
atom,860000,27782528569442304,1000
atom,860000,27782563045048320,1000
atom,860000,27782563121594368,1000
atom,860000,27782563517169664,1000
atom,860000,27782563677601792,1000
atom,860000,27782563678126080,1000
atom,860000,27782563678650368,1000
atom,860000,27782563679174656,1000
atom,860000,27782563679698944,1000
atom,860000,27782563680223232,1000
atom,860000,27782563702505472,1000
atom,860000,27782631761117184,1000
atom,860000,27782631821934592,1000
atom,860000,27782631833993216,1000
atom,860000,27782631840808960,1000
atom,860000,27782631841333248,1000
atom,860000,27782631841857536,1000
atom,860000,27782631842381824,1000
atom,860000,27782631868071936,1000
atom,860000,27782631868596224,1000
atom,860000,27782631870693376,1000
atom,860000,27782631871217664,1000
atom,860000,27782631871741952,1000
atom,860000,27782631877509120,1000
atom,860000,27782631878033408,1000
atom,860000,27782631994425344,1000
atom,860000,27782632008843264,1000
atom,860000,27782632378204160,1000
atom,860000,27782632412807168,1000
atom,860000,27782666070786048,1000
atom,860000,27782666072358912,1000
atom,860000,27782666092281856,1000
atom,860000,27782666100146176,1000
atom,860000,27782666100670464,1000
atom,860000,27782666105913344,1000
atom,860000,27782666144448512,1000
atom,860000,27782666145234944,1000
atom,860000,27782666277093376,1000
atom,860000,27782666324279296,1000
atom,860000,27782700466700288,1000
atom,860000,27782700538003456,1000
atom,860000,27782700550586368,1000
atom,860000,27782700552159232,1000
atom,860000,27782700552683520,1000
atom,860000,27782700553207808,1000
atom,860000,27782700554780672,1000
atom,860000,27782700563169280,1000
atom,860000,27782700563693568,1000
atom,860000,27782700564217856,1000
atom,860000,27782700569985024,1000
atom,860000,27782700570509312,1000
atom,860000,27782700571033600,1000
atom,860000,27782700573655040,1000
atom,860000,27782700575752192,1000
atom,860000,27782700576276480,1000
atom,860000,27782700626608128,1000
atom,860000,27782700725436416,1000
atom,860000,27782700726222848,1000
atom,860000,27782700962152448,1000
atom,860000,27782700962938880,1000
atom,860000,27782700963725312,1000
atom,860000,27782700964511744,1000
atom,860000,27782701043417088,1000
atom,860000,27782701044203520,1000
atom,860000,27782701044989952,1000
atom,860000,27782701092700160,1000
atom,860000,27782701113409536,1000
atom,860000,27782734889615360,1000
atom,860000,27782735033270272,1000
atom,860000,27782769114873856,1000
atom,860000,27782803701628928,1000
atom,860000,27782803703201792,1000
atom,860000,27782803781320704,1000
atom,860000,27782803784990720,1000
atom,860000,27782803786563584,1000
atom,860000,27782803793379328,1000
atom,860000,27782803810680832,1000
atom,860000,27782803811205120,1000
atom,860000,27782803812253696,1000
atom,860000,27782803812777984,1000
atom,860000,27782803819069440,1000
atom,860000,27782803820118016,1000
atom,860000,27782803820642304,1000
atom,860000,27782803821166592,1000
atom,860000,27782803821690880,1000
atom,860000,27782803822215168,1000
atom,860000,27782803824312320,1000
atom,860000,27782803824836608,1000
atom,860000,27782803835322368,1000
atom,860000,27782803835846656,1000
atom,860000,27782803836370944,1000
atom,860000,27782803836895232,1000
atom,860000,27782803928645632,1000
atom,860000,27782837814951936,1000
atom,860000,27782837816786944,1000
atom,860000,27782837818359808,1000
atom,860000,27782837865807872,1000
atom,860000,27782837875245056,1000
atom,860000,27782837875769344,1000
atom,860000,27782837948907520,1000
atom,860000,27782837949431808,1000
atom,860000,27782837965422592,1000
atom,860000,27782837966209024,1000
atom,860000,27782837966995456,1000
atom,860000,27782837967781888,1000
atom,860000,27782837968568320,1000
atom,860000,27782837997928448,1000
atom,860000,27782837998452736,1000
atom,860000,27782838006579200,1000
atom,860000,27782838087581696,1000
atom,860000,27782838118514688,1000
atom,860000,27782838329540608,1000
atom,860000,27782838330064896,1000
atom,860000,27782838330589184,1000
atom,860000,27782838331113472,1000
atom,860000,27782838331637760,1000
atom,860000,27782838332162048,1000
atom,860000,27782838350774272,1000
atom,860000,27782838446456832,1000
atom,860000,27782838518808576,1000
atom,860000,27782838519332864,1000
atom,860000,27782838519857152,1000
atom,860000,27782872151097344,1000
atom,860000,27782872151621632,1000
atom,860000,27782872152670208,1000
atom,860000,27782872169971712,1000
atom,860000,27782872172068864,1000
atom,860000,27782872176263168,1000
atom,860000,27782872179933184,1000
atom,860000,27782872180457472,1000
atom,860000,27782872180981760,1000
atom,860000,27782872182030336,1000
