ticker,height,utxo_id,amount
atom,848584,27780330264199168,1000
atom,848584,27780398590722048,1000
atom,848584,27780432594731008,1000
atom,848584,27780467419512832,1000
atom,848584,27780467423444992,1000
atom,848584,27780570364772352,1000
atom,848584,27780638773084160,1000
atom,848584,27780673431404544,1000
atom,848584,27780707501211648,1000
atom,848584,27780707965730816,1000
atom,848584,27780742188105728,1000
atom,848584,27780742250233856,1000
atom,848584,27780879422849024,1000
atom,848584,27781017252921344,1000
atom,848584,27781429214052352,1000
atom,848584,27781600847069184,1000
atom,848584,27781738296246272,1000
atom,848584,27781875735199744,1000
atom,848584,27781978836434944,1000
atom,848584,27782185548775424,1000
atom,848584,27782219316068352,1000
atom,848584,27782253734002688,1000
atom,848584,27782288069099520,1000
atom,848584,27782391138353152,1000
atom,848584,27782391213064192,1000
atom,848584,27782425508052992,1000
atom,848584,27782425533480960,1000
atom,848584,27782459984445440,1000
atom,848584,27782460081176576,1000
atom,848584,27782460182102016,1000
atom,848584,27782460190490624,1000
atom,848584,27782460206743552,1000
atom,848584,27782494195023872,1000
atom,848584,27782494200004608,1000
atom,848584,27782528552140800,1000
atom,848584,27782528569442304,1000
atom,848584,27782563045048320,1000
atom,848584,27782563121594368,1000
atom,848584,27782563517169664,1000
atom,848584,27782563677601792,1000
atom,848584,27782563678126080,1000
atom,848584,27782563678650368,1000
atom,848584,27782563679174656,1000
atom,848584,27782563679698944,1000
atom,848584,27782563680223232,1000
atom,848584,27782563702505472,1000
atom,848584,27782631761117184,1000
atom,848584,27782631821934592,1000
atom,848584,27782631827177472,1000
atom,848584,27782631831371776,1000
atom,848584,27782631831896064,1000
atom,848584,27782631833993216,1000
atom,848584,27782631840808960,1000
atom,848584,27782631841333248,1000
atom,848584,27782631841857536,1000
atom,848584,27782631842381824,1000
atom,848584,27782631868071936,1000
atom,848584,27782631868596224,1000
atom,848584,27782631870693376,1000
atom,848584,27782631871217664,1000
atom,848584,27782631871741952,1000
atom,848584,27782631877509120,1000
atom,848584,27782631878033408,1000
atom,848584,27782631994425344,1000
atom,848584,27782632008843264,1000
atom,848584,27782632066514944,1000
atom,848584,27782632067039232,1000
atom,848584,27782632249491456,1000
atom,848584,27782632378204160,1000
atom,848584,27782632412807168,1000
atom,848584,27782666070786048,1000
atom,848584,27782666072358912,1000
atom,848584,27782666092281856,1000
